Url,Price,Suburb,Date Listed,Last Edited,Brand,Condition,Screen Size,COVID-19 Safety,Display Technology,Max. Resolution
https://www.gumtree.com.au/s-ad/new-lambton/tvs/50-panasonic-tv/1255811656,200.0,New Lambton,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/richmond/tvs/soniq-tv/1255811235,50.0,Richmond,2020-08-31,2020-08-31,SONIQ,Used,,Contactless trade,LCD,
https://www.gumtree.com.au/s-ad/endeavour-hills/tvs/tcl-smart-led-tv-55-inch-or-138-cm-remote-book-box-need-repair-/1255811107,100.0,Endeavour Hills,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/balmain/tvs/samsung-32-inch-tv/1255811054,95.0,Balmain,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/north-rocks/tvs/chiq-hd-led-32-television-l32h4-/1255811037,220.0,North Rocks,2020-08-31,2020-08-31,Other,New,30-39 in,,LED,
https://www.gumtree.com.au/s-ad/glenalta/tvs/panasonic-42-tv/1255810850,150.0,Glenalta,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/sunbury/tvs/plasma-34-screen-tv-wall-bracket/1255810752,80.0,Sunbury,2020-08-31,2020-08-31,LG,Used,30-39 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/alexandria/tvs/toshiba-led-32-inch-hd-lcd-tv-with-remote-32sl700a/1255810508,180.0,Alexandria,2020-08-31,2020-08-31,,Used,,,LED,
https://www.gumtree.com.au/s-ad/narre-warren/tvs/panasonic-plasma-tv-50-60-inch/1255810391,80.0,Narre Warren,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/griffith/tvs/55-inch-hisense-tv/1255810333,200.0,Griffith,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/robina/tvs/42-televsision/1255810302,80.0,Robina,2020-08-31,2020-08-31,Other,Used,40-49 in,Contactless trade,Other,1080p
https://www.gumtree.com.au/s-ad/payneham-south/tvs/samsung-tv-with-remote/1255810025,70.0,Payneham South,2020-08-31,2020-08-31,Samsung,Used,40-49 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/south-morang/tvs/samsung-series-6-48-inch-j6200-full-hd-tv/1255809943,600.0,South Morang,2020-08-31,2020-08-31,Samsung,Used,40-49 in,,Other,1080i
https://www.gumtree.com.au/s-ad/warrnambool/tvs/tv/1255809865,50.0,Warrnambool,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/upper-caboolture/tvs/42inch-lg-tv/1255809832,100.0,Upper Caboolture,2020-08-31,2020-08-31,LG,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/rouse-hill/tvs/samsung-55-inch-series-8-led-tv/1255809403,300.0,Rouse Hill,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/preston/tvs/soniq-40-inch-full-hd-led-lcd-tv/1255809359,149.0,Preston,2020-08-31,2020-08-31,SONIQ,Used,40-49 in,,LED LCD,
https://www.gumtree.com.au/s-ad/mickleham/tvs/-brand-new-in-box-65inch-sony-bravia-android-4k-uhd-led-smart-tv/1255809142,1500.0,Mickleham,2020-08-31,2020-08-31,Sony,New,Other,Contactless trade,LED,
https://www.gumtree.com.au/s-ad/port-kennedy/tvs/65-inch-curved-samsung-tv/1255809135,800.0,Port Kennedy,2020-08-31,2020-08-31,Samsung,Used,Other,,,
https://www.gumtree.com.au/s-ad/algester/tvs/changhong-32-inch-led-tv-hardly-used/1255808984,140.0,Algester,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/north-lakes/tvs/free-22-inch-telefunken-tv/1255808809,,North Lakes,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/mudgeeraba/tvs/42-inch-lg-plasma-tv-silver/1255808554,50.0,Mudgeeraba,2020-08-31,2020-08-31,LG,Used,40-49 in,,Plasma,1080p
https://www.gumtree.com.au/s-ad/buff-point/tvs/40-vivid-fhd-tv-and-remote/1255808403,50.0,Buff Point,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/clontarf/tvs/50-hisense-4k-smart-tv/1255808339,680.0,Clontarf,2020-08-31,2020-08-31,Hisense,Used,50-60 in,,,2160p (4K)
https://www.gumtree.com.au/s-ad/sydney-city/tvs/sony-60-inch-full-hd-led-smart-3d-tv-kdl60w850b/1255808144,670.0,Sydney City,2020-08-31,2020-08-31,Sony,Used,,,LED,
https://www.gumtree.com.au/s-ad/pooraka/tvs/samsung-32-led-lcd-full-hd-slim-usb-excellent-condition-working/1255807486,140.0,Pooraka,2020-08-31,2020-08-31,Samsung,Used,,,LED LCD,1080p
https://www.gumtree.com.au/s-ad/rural-view/tvs/small-lg-tv/1255807408,40.0,Rural View,2020-08-31,2020-08-31,LG,Used,,,,
https://www.gumtree.com.au/s-ad/gosnells/tvs/soniq-32-tv/1255807393,50.0,Gosnells,2020-08-31,2020-08-31,SONIQ,Used,30-39 in,,Plasma,
https://www.gumtree.com.au/s-ad/mernda/tvs/plasma-50-tv-perfect-working-order/1255807256,50.0,Mernda,2020-08-31,2020-08-31,,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/brookwater/tvs/lg-32-high-definition-lcd-tv-great-condition/1255807119,90.0,Brookwater,2020-08-31,2020-08-31,LG,Used,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/west-end/tvs/tv-43-full-hd-viano/1255807057,230.0,West End,2020-08-31,2020-08-31,,Used,40-49 in,,LED LCD,
https://www.gumtree.com.au/s-ad/winston-hills/tvs/tv-with-remote/1255807023,80.0,Winston Hills,2020-08-31,2020-08-31,TEAC,Used,,,,
https://www.gumtree.com.au/s-ad/verges-creek/tvs/big-tv-panasonic-viesta-plasma/1255806987,100.0,Verges Creek,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/dallas/tvs/bauhn-32-81cm-hd-led-lcd-tv-with-bracket/1255806981,64.0,Dallas,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/warragul/tvs/viano-24-tv-with-built-in-dvd-player-and-remote/1255802632,100.0,Warragul,2020-08-31,2020-08-31,Other,Used,20-29 in,,Other,Other
https://www.gumtree.com.au/s-ad/alexander-heights/tvs/65inch-polaroid/1255802566,450.0,Alexander Heights,2020-08-31,2020-08-31,Other,Used,Other,,Other,
https://www.gumtree.com.au/s-ad/bayswater/tvs/lg-tv-wall-mount-only/1255802561,400.0,Bayswater,2020-08-31,2020-08-31,LG,Used,50-60 in,,LED,
https://www.gumtree.com.au/s-ad/arncliffe/tvs/samsung-32-inch-tv/1253675482,100.0,Arncliffe,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,,
https://www.gumtree.com.au/s-ad/marsden/tvs/sony-55-lcd-digital-colour-tv/1255802447,250.0,Marsden,2020-08-31,2020-08-31,Sony,Used,50-60 in,,LCD,
https://www.gumtree.com.au/s-ad/sippy-downs/tvs/34-37-lg-tv/1255802383,,Sippy Downs,2020-08-31,2020-08-31,LG,Used,30-39 in,,,
https://www.gumtree.com.au/s-ad/kotara/tvs/tv-plasma-42-/1255802076,50.0,Kotara,2020-08-31,2020-08-31,,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/spring-hill/tvs/jvc-32-led-tv-lt-32-n380a/1255801832,150.0,Spring Hill,2020-08-31,2020-08-31,JVC,Used,30-39 in,,LED,Other
https://www.gumtree.com.au/s-ad/runcorn/tvs/sharp-50inch-quattron-tv-for-sale/1255801803,200.0,Runcorn,2020-08-31,2020-08-31,Other,Used,50-60 in,,LED LCD,
https://www.gumtree.com.au/s-ad/southbank/tvs/tvs-mix-brands-mix-sizes/1255801794,40.0,Southbank,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/panasonic-42-lcd-tv/1255801689,,Parramatta,2020-08-31,2020-08-31,Panasonic,Used,,,LCD,
https://www.gumtree.com.au/s-ad/pyrmont/tvs/panasonic-viera-32-tv/1255801647,60.0,Pyrmont,2020-08-31,2020-08-31,Panasonic,Used,30-39 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/parramatta/tvs/samsung-46-lcd-tv/1255801518,,Parramatta,2020-08-31,2020-08-31,Samsung,Used,,,LCD,
https://www.gumtree.com.au/s-ad/westbourne-park/tvs/samsung-46-inch-full-hd-led-tv/1255801291,345.0,Westbourne Park,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/south-yarra/tvs/for-sale-samsung-26-lcd-tv/1255801225,100.0,South Yarra,2020-08-31,2020-08-31,Samsung,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/midland/tvs/soniq-32-tv-with-remote-jc189041/1255800872,179.0,Midland,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/brighton/tvs/50-pioneer-plasma-tv-pdp-506hdg-japan-stand-remote-manuals/1255800722,500.0,Brighton,2020-08-31,2020-08-31,Other,Used,50-60 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/elwood/tvs/43-lcd-tv/1255800701,200.0,Elwood,2020-08-31,2020-08-31,SONIQ,Used,40-49 in,Contactless trade,LED LCD,1080p
https://www.gumtree.com.au/s-ad/palm-beach/tvs/sony-bravia-lcd-40-tv-/1255800096,60.0,Palm Beach,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/indooroopilly/tvs/akai-55-4k-ultra-hd-android-smart-tv-/1255800646,350.0,Indooroopilly,2020-08-31,2020-08-31,Akai,Used,50-60 in,,LED,
https://www.gumtree.com.au/s-ad/belmore/tvs/sony-55-kdx9000b-tv-for-parts/1255800595,200.0,Belmore,2020-08-31,2020-08-31,Sony,Used,50-60 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/morphettville/tvs/samsung-tv/1255800507,100.0,Morphettville,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/dingley-village/tvs/samsung-led-40-inch-tv/1255800296,60.0,Dingley Village,2020-08-31,2020-08-31,Samsung,Used,40-49 in,,LED,
https://www.gumtree.com.au/s-ad/berala/tvs/samsung-32-inch-great-condition-like-new/1255800234,160.0,Berala,2020-08-31,2020-08-31,Samsung,New,30-39 in,,LED LCD,
https://www.gumtree.com.au/s-ad/cranbourne-west/tvs/plasma-tv-54-and-tv-unit/1255800114,200.0,Cranbourne West,2020-08-31,2020-08-31,Samsung,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/galston/tvs/lg-tv-flat-screen-50-/1255799881,200.0,Galston,2020-08-31,2020-08-31,LG,Used,,,,
https://www.gumtree.com.au/s-ad/east-geelong/tvs/55inch-sony-4k-fald-android-tv/1255799861,1000.0,East Geelong,2020-08-31,2020-08-31,Sony,Used,50-60 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/byron-bay/tvs/ffalcon-32-f1-hd-led-tv-good-as-new-/1255799599,120.0,Byron Bay,2020-08-31,2020-08-31,,Used,30-39 in,,LED,
https://www.gumtree.com.au/s-ad/lennox-head/tvs/samsung-65inch-led-smart-tv-1080p/1255799404,600.0,Lennox Head,2020-08-31,2020-08-31,Samsung,Used,Other,,LED,1080p
https://www.gumtree.com.au/s-ad/eden-hill/tvs/tvs-for-sale-/1255799269,100.0,Eden Hill,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/coorparoo/tvs/panasonic-45-inch-plasma-tv/1255799034,100.0,Coorparoo,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/maddington/tvs/55-inch-samsung-tv-with-4k-chromecast-ultra/1255798599,250.0,Maddington,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/rockingham/tvs/panasonic-42-inch-tv-built-in-dvd-no-remote/1255798320,100.0,Rockingham,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/emerton/tvs/tv-tv-table/1255798206,800.0,Emerton,2020-08-31,2020-08-31,LG,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/baldivis/tvs/samsung-smarthub-55inch-tv/1255798153,600.0,Baldivis,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/claremont-meadows/tvs/lg-hd-television/1255798098,150.0,Claremont Meadows,2020-08-31,2020-08-31,LG,Used,30-39 in,,LED,
https://www.gumtree.com.au/s-ad/hamilton-hill/tvs/lg-26-high-quality-pictures/1255798017,60.0,Hamilton Hill,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/winston-hills/tvs/22-inch-tv/1255797622,80.0,Winston Hills,2020-08-31,2020-08-31,TEAC,Used,,,,
https://www.gumtree.com.au/s-ad/bedford-park/tvs/samsung-tv-good-condition/1255797331,50.0,Bedford Park,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/highland-park/tvs/panasonic-55-inch-led-full-hd-tv/1255797071,500.0,Highland Park,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,LED,1080p
https://www.gumtree.com.au/s-ad/thornton/tvs/sony-bravia-full-1080p-hd-46-lcd-colour-television-kdl-46x3100-/1255797135,300.0,Thornton,2020-08-31,2020-08-31,Sony,Used,40-49 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/fairfield-heights/tvs/sony-tv-with-remote-and-digital-box/1255797126,,Fairfield Heights,2020-08-31,2020-08-31,Sony,Used,,,CRT,
https://www.gumtree.com.au/s-ad/clinton/tvs/4k-ultra-hd-tv/1255797075,700.0,Clinton,2020-08-31,2020-08-31,LG,Used,50-60 in,,LED LCD,
https://www.gumtree.com.au/s-ad/cranbourne-east/tvs/extendable-tv-wall-mount-up-to-75-/1255796954,50.0,Cranbourne East,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/samsung-55-uhd-led-smart-tv-screen-broken/1255796774,55.0,Parramatta,2020-08-31,2020-08-31,Samsung,Used,,,LED,
https://www.gumtree.com.au/s-ad/gymea/tvs/sony-bravia-kdl-52xbr/1255796540,100.0,Gymea,2020-08-31,2020-08-31,Sony,Used,,,LCD,
https://www.gumtree.com.au/s-ad/gwelup/tvs/31-5-inch-dick-smith-led-tcd-tv/1255796518,30.0,Gwelup,2020-08-31,2020-08-31,Other,Used,30-39 in,,LED LCD,
https://www.gumtree.com.au/s-ad/abbotsford/tvs/lg-43inch-smart-tv-needs-parts/1255796418,250.0,Abbotsford,2020-08-31,2020-08-31,LG,Used,40-49 in,,LED,
https://www.gumtree.com.au/s-ad/labrador/tvs/sonic-55-led-lcd-tv/1255796330,200.0,Labrador,2020-08-31,2020-08-31,SONIQ,Used,50-60 in,,LED LCD,1080p
https://www.gumtree.com.au/s-ad/gympie/tvs/32-samsung-tv-on-swivel-base-with-remote-/1255795550,100.0,Gympie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/pimpama/tvs/50-lg-plasma-tv-going-cheap/1255795529,150.0,Pimpama,2020-08-31,2020-08-31,LG,Used,50-60 in,,Plasma,1080p
https://www.gumtree.com.au/s-ad/sandy-bay/tvs/samsung-22-inch-tv/1255794992,80.0,Sandy Bay,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/mount-gravatt-east/tvs/tv-chang-hong-31-5-inches-with-remote/1255794504,50.0,Mount Gravatt East,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/greenacres/tvs/vintage-casio-tv-430-portable-pocket-tv-with-color-lcd-screen/1255794447,50.0,Greenacres,2020-08-31,2020-08-31,Other,Used,,,LCD,
https://www.gumtree.com.au/s-ad/ellenbrook/tvs/75-inch-4k-android-smart-tv/1255794361,1800.0,Ellenbrook,2020-08-31,2020-08-31,Sony,Used,Other,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/northgate/tvs/ffalcon-32f1-32-hd-led-tv/1255794355,130.0,Northgate,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/maitland-area/tvs/conia-tv-60-inches/1255794151,130.0,Maitland Area,2020-08-31,2020-08-31,Other,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/soniq-40-inch-lcd-flatscreen-tv/1255794122,150.0,Baulkham Hills,2020-08-31,2020-08-31,SONIQ,Used,40-49 in,Contactless trade,LCD,1080p
https://www.gumtree.com.au/s-ad/eudlo/tvs/60inch-tcl-smart-tv/1255793825,400.0,Eudlo,2020-08-31,2020-08-31,TCL,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/craigieburn/tvs/partially-damaged-screen-tv-for-maintenance-people/1255793591,200.0,Craigieburn,2020-08-31,2020-08-31,Hisense,Used,,,,
https://www.gumtree.com.au/s-ad/yallambie/tvs/almost-new-samsung-tv/1255793568,180.0,Yallambie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/thornbury/tvs/samsung-20inch-tv/1255793513,60.0,Thornbury,2020-08-31,2020-08-31,Samsung,Used,20-29 in,Contactless trade,,
https://www.gumtree.com.au/s-ad/acacia-ridge/tvs/hisense-65-3d-smart-led-tv/1255793456,560.0,Acacia Ridge,2020-08-31,2020-08-31,Hisense,Used,Other,,LED LCD,
https://www.gumtree.com.au/s-ad/richmond/tvs/palsonic-television-32-inch/1255793446,250.0,Richmond,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/sherwood/tvs/49-sony-4k-smart-android-tv/1255793420,450.0,Sherwood,2020-08-31,2020-08-31,Sony,Used,40-49 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/footscray/tvs/hitachi-65inch-led-lcd-tv/1255793409,99.0,Footscray,2020-08-31,2020-08-31,,Used,,,LED,
https://www.gumtree.com.au/s-ad/melbourne-cbd/tvs/television/1255793316,500.0,Melbourne CBD,2020-08-31,2020-08-31,Hisense,Used,50-60 in,,QLED,2160p (4K)
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/samsung-40-inch-full-hd-smart-commercial-standard-slim-lcd-tv/1255793259,250.0,Baulkham Hills,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/springfield/tvs/hisense-49-tv-broken-selling-for-parts-/1255793151,,Springfield,2020-08-31,2020-08-31,Hisense,Used,40-49 in,,LED,1080p
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/samsung-48-inch-full-hd-smart-commercial-standard-slim-lcd-tv/1255793076,400.0,Baulkham Hills,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/yokine/tvs/samsung-la32r71bdx-lcd-tv/1255792767,50.0,Yokine,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/bayswater/tvs/sharp-46-led-tv/1255792721,200.0,Bayswater,2020-08-31,2020-08-31,,Used,40-49 in,,LED,1080p
https://www.gumtree.com.au/s-ad/kensington/tvs/43-1080p-hd-tv-working-condition/1255792632,150.0,Kensington,2020-08-31,2020-08-31,Other,Used,40-49 in,,,1080p
https://www.gumtree.com.au/s-ad/runaway-bay/tvs/sony-bravia-tv/1255792619,50.0,Runaway Bay,2020-08-31,2020-08-31,Sony,Used,,,,
https://www.gumtree.com.au/s-ad/greenslopes/tvs/46-tcl-lcd-tv/1255792263,250.0,Greenslopes,2020-08-31,2020-08-31,TCL,Used,,,LCD,
https://www.gumtree.com.au/s-ad/baldivis/tvs/teac-26-tv/1255792105,25.0,Baldivis,2020-08-31,2020-08-31,TEAC,Used,20-29 in,,LCD,
https://www.gumtree.com.au/s-ad/punchbowl/tvs/sony-bravia-43-inch-x80g-smart-android-4k-tv-broken-led-/1255792076,200.0,Punchbowl,2020-08-31,2020-08-31,Sony,Used,40-49 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/narellan/tvs/65inch-hisense-series-8-tv/1255791954,900.0,Narellan,2020-08-31,2020-08-31,Hisense,New,Other,,,
https://www.gumtree.com.au/s-ad/midway-point/tvs/analogue-tv/1255791944,20.0,Midway Point,2020-08-31,2020-08-31,Other,Used,,,Other,
https://www.gumtree.com.au/s-ad/pimpama/tvs/65-samsung-plasma-3d-tv-full-hd/1255791912,450.0,Pimpama,2020-08-31,2020-08-31,Samsung,Used,50-60 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/grindelwald/tvs/tv-samsung-26-inch/1255791656,60.0,Grindelwald,2020-08-31,2020-08-31,Samsung,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/bayswater/tvs/sony-plasma-tv-wega-ke-mv42a1-thomson-digital-analogue-tranciever/1255791640,50.0,Bayswater,2020-08-31,2020-08-31,Sony,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/kedron/tvs/42-plasma-soniq-tv/1255791503,250.0,Kedron,2020-08-31,2020-08-31,SONIQ,Used,Other,,Plasma,
https://www.gumtree.com.au/s-ad/moonee-ponds/tvs/42-inch-lg-tv-needs-gone-/1255791239,50.0,Moonee Ponds,2020-08-31,2020-08-31,LG,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/gatton/tvs/55-inches-sony-smart-tv-led-lcd-3d/1255791160,600.0,Gatton,2020-08-31,2020-08-31,Sony,Used,50-60 in,,LED LCD,1080p
https://www.gumtree.com.au/s-ad/burnside/tvs/acer-television/1255791038,50.0,Burnside,2020-08-31,2020-08-31,Other,Used,,,,
https://www.gumtree.com.au/s-ad/gatton/tvs/hisense-50-4k-smart-tv/1255790906,550.0,Gatton,2020-08-31,2020-08-31,Hisense,Used,50-60 in,,LED LCD,2160p (4K)
https://www.gumtree.com.au/s-ad/southern-river/tvs/panasonic-32-inches-television/1255790845,150.0,Southern River,2020-08-31,2020-08-31,Panasonic,Used,,,,
https://www.gumtree.com.au/s-ad/burnside/tvs/lg-television/1255790735,50.0,Burnside,2020-08-31,2020-08-31,,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/bundamba/tvs/50-panasonic-plasma-tv/1255790644,280.0,Bundamba,2020-08-31,2020-08-31,Panasonic,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/prestons/tvs/plasma-tv-panasonic-42-inch/1255790289,50.0,Prestons,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/coorparoo/tvs/tv-soniq-55-fullhd-led-lcd-smart-tv/1255790044,480.0,Coorparoo,2020-08-31,2020-08-31,SONIQ,Used,,,LED LCD,
https://www.gumtree.com.au/s-ad/kippa-ring/tvs/panasonic-plasma/1255789879,80.0,Kippa-ring,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/st-peters/tvs/55-inch-lg-tv/1255789834,200.0,St Peters,2020-08-31,2020-08-31,LG,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/banksia/tvs/hisense-65-smart-4k-tv-uhd/1255789506,900.0,Banksia,2020-08-31,2020-08-31,Hisense,Used,Other,,,
https://www.gumtree.com.au/s-ad/the-gap/tvs/samsung-plasma-tv-42in-model-ps-42q91hd/1255789420,150.0,The Gap,2020-08-31,2020-08-31,Samsung,Used,40-49 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/north-ryde/tvs/samsung-55-inch-smart-3d-fhd-slim-200hz-led-tv-wifi-built-in-few-lines/1255789333,280.0,North Ryde,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/five-dock/tvs/samsung-tv/1255789271,50.0,Five Dock,2020-08-31,2020-08-31,Samsung,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/bondi-beach/tvs/tv-soniq-43-full-hd/1255789047,150.0,Bondi Beach,2020-08-31,2020-08-31,SONIQ,Used,,,,
https://www.gumtree.com.au/s-ad/old-toongabbie/tvs/22-tv-and-dvd-player-with-remote-perfect-for-a-child-s-room/1255787802,70.0,Old Toongabbie,2020-08-31,2020-08-31,Other,Used,,,,
https://www.gumtree.com.au/s-ad/st-lucia/tvs/panasonic-tv-36-inch-analog/1255787610,15.0,St Lucia,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/southbank/tvs/samsung-46-tv-bose-sound-system-apple-tv-/1255787429,700.0,Southbank,2020-08-31,2020-08-31,Samsung,Used,40-49 in,Contactless trade,LED,1080p
https://www.gumtree.com.au/s-ad/wanneroo/tvs/lg-42-lcd-full-hd-tv/1255787247,120.0,Wanneroo,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/tea-tree-gully/tvs/toshiba-tv-free/1255787043,,Tea Tree Gully,2020-08-31,2020-08-31,Other,Used,50-60 in,,Rear-Projection,
https://www.gumtree.com.au/s-ad/bridgewater/tvs/teac-55-inch-4k-hdr-tv-good-as-new-/1255786687,500.0,Bridgewater,2020-08-31,2020-08-31,TEAC,Used,50-60 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/broadbeach/tvs/40-inch-rezga-toshiba-tv/1255786613,125.0,Broadbeach,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/broadbeach/tvs/samsung-tv-with-remote/1255786480,77.0,Broadbeach,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/wavell-heights/tvs/platinium-tv-47-5-inch/1255786344,100.0,Wavell Heights,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/mudgeeraba/tvs/panasonic-50in-plasma/1255786118,20.0,Mudgeeraba,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/wavell-heights/tvs/samsung-32-inch-tv/1255786088,150.0,Wavell Heights,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/north-melbourne/tvs/huge-50-1080p-tv-for-any-room-/1253838844,149.0,North Melbourne,2020-08-31,2020-08-31,LG,Used,50-60 in,Contactless trade,,1080p
https://www.gumtree.com.au/s-ad/wavell-heights/tvs/tv-wall-bracket/1255785851,20.0,Wavell Heights,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/wavell-heights/tvs/samsung-32-tv/1255785765,110.0,Wavell Heights,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/park-ridge/tvs/tcl-36-inch-tv/1255785684,50.0,Park Ridge,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/logan-central/tvs/12-volt-tv/1255785166,60.0,Logan Central,2020-08-31,2020-08-31,Other,Used,20-29 in,,LCD,Other
https://www.gumtree.com.au/s-ad/kensington/tvs/samsung-32-inch-used-with-brand-new-remote-control/1255785023,50.0,Kensington,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,,
https://www.gumtree.com.au/s-ad/devonport/tvs/for-sale-tcl-smart-tv-50-inc/1255784874,450.0,Devonport,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/palm-beach/tvs/samsung-tv-blue-ray-disc-player-wall-mount/1255784703,400.0,Palm Beach,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,,
https://www.gumtree.com.au/s-ad/coburg-north/tvs/48-full-hd-led-lcd-tv-/1255784688,250.0,Coburg North,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/tv-60-lcd-hd/1255784206,250.0,Parramatta,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,LCD,1080p
